name	accession	length	type	submission_date	organism	host	strain	segment	geo_loc_name	country	country_code	collection_original	collection_date	note
KT315655	KT315655	3992	viral cRNA	2016-04-09	Human orthorubulavirus 2	Homo sapiens	HPIV2i/Zagreb.HR/47.11(16406)	NA	Croatia	Croatia	HRV	28-Oct-2011	2011-10-28	NA
KT315656	KT315656	3992	viral cRNA	2016-04-09	Human orthorubulavirus 2	Homo sapiens	HPIV2i/Zagreb.HR/47.11(16475)	NA	Croatia	Croatia	HRV	30-Oct-2011	2011-10-30	NA
KT315657	KT315657	3992	viral cRNA	2016-04-09	Human orthorubulavirus 2	Homo sapiens	HPIV2i/Zagreb.HR/49.11(16967)	NA	Croatia	Croatia	HRV	09-Nov-2011	2011-11-09	NA
KT315658	KT315658	3992	viral cRNA	2016-04-09	Human orthorubulavirus 2	Homo sapiens	HPIV2i/Zagreb.HR/49.11(16971)	NA	Croatia	Croatia	HRV	09-Nov-2011	2011-11-09	NA
KT315659	KT315659	3992	viral cRNA	2016-04-09	Human orthorubulavirus 2	Homo sapiens	HPIV2i/Zagreb.HR/49.11(17034)	NA	Croatia	Croatia	HRV	12-Nov-2011	2011-11-12	NA
KT315660	KT315660	3992	viral cRNA	2016-04-09	Human orthorubulavirus 2	Homo sapiens	HPIV2i/Zagreb.HR/28.12(2706)	NA	Croatia	Croatia	HRV	27-Jun-2012	2012-06-27	NA
KT315661	KT315661	3992	viral cRNA	2016-04-09	Human orthorubulavirus 2	Homo sapiens	HPIV2i/Zagreb.HR/38.12(2858)	NA	Croatia	Croatia	HRV	03-Sep-2012	2012-09-03	NA
KT315662	KT315662	3992	viral cRNA	2016-04-09	Human orthorubulavirus 2	Homo sapiens	HPIV2i/Zagreb.HR/41.12(2950)	NA	Croatia	Croatia	HRV	27-Sep-2012	2012-09-27	NA
KT315663	KT315663	3992	viral cRNA	2016-04-09	Human orthorubulavirus 2	Homo sapiens	HPIV2i/Zagreb.HR/50.12(3257)	NA	Croatia	Croatia	HRV	29-Nov-2012	2012-11-29	NA
KT315664	KT315664	3992	viral cRNA	2016-04-09	Human orthorubulavirus 2	Homo sapiens	HPIV2i/Zagreb.HR/50.12(3263)	NA	Croatia	Croatia	HRV	29-Nov-2012	2012-11-29	NA
KT315665	KT315665	3992	viral cRNA	2016-04-09	Human orthorubulavirus 2	Homo sapiens	HPIV2i/Zagreb.HR/51.12(3316)	NA	Croatia	Croatia	HRV	06-Dec-2012	2012-12-06	NA
KT315666	KT315666	3992	viral cRNA	2016-04-09	Human orthorubulavirus 2	Homo sapiens	HPIV2i/Zagreb.HR/42.14(1472)	NA	Croatia	Croatia	HRV	17-Oct-2014	2014-10-17	NA
KT315667	KT315667	3992	viral cRNA	2016-04-09	Human orthorubulavirus 2	Homo sapiens	HPIV2i/Zagreb.HR/47.14(1688)	NA	Croatia	Croatia	HRV	22-Nov-2014	2014-11-22	NA
MF163150	MF163150	3992	genomic RNA	2017-11-01	Human orthorubulavirus 2	Homo sapiens	1779	NA	Croatia	Croatia	HRV	20-Nov-2015	2015-11-20	NA
MF163151	MF163151	3992	genomic RNA	2017-11-01	Human orthorubulavirus 2	Homo sapiens	1849	NA	Croatia	Croatia	HRV	02-Dec-2015	2015-12-02	NA
MG460766	MG460766	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	222	NA	Croatia	Croatia	HRV	20-Jan-2016	2016-01-20	NA
MG460767	MG460767	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	1623	NA	Croatia	Croatia	HRV	11-Jul-2016	2016-07-11	NA
MG460768	MG460768	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	1827	NA	Croatia	Croatia	HRV	14-Sep-2016	2016-09-14	NA
MG460769	MG460769	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	1916	NA	Croatia	Croatia	HRV	07-Oct-2016	2016-10-07	NA
MG460770	MG460770	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	1939	NA	Croatia	Croatia	HRV	11-Oct-2016	2016-10-11	NA
MG460771	MG460771	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	1995	NA	Croatia	Croatia	HRV	19-Oct-2016	2016-10-19	NA
MG460772	MG460772	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	2085	NA	Croatia	Croatia	HRV	02-Nov-2016	2016-11-02	NA
MG460773	MG460773	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	2115	NA	Croatia	Croatia	HRV	04-Nov-2016	2016-11-04	NA
MG460774	MG460774	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	2165	NA	Croatia	Croatia	HRV	10-Nov-2016	2016-11-10	NA
MG460775	MG460775	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	2188	NA	Croatia	Croatia	HRV	14-Nov-2016	2016-11-14	NA
MG460776	MG460776	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	2209	NA	Croatia	Croatia	HRV	14-Nov-2016	2016-11-14	NA
MG460777	MG460777	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	2241	NA	Croatia	Croatia	HRV	17-Nov-2016	2016-11-17	NA
MG460778	MG460778	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	2400	NA	Croatia	Croatia	HRV	05-Dec-2016	2016-12-05	NA
MG460779	MG460779	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	2469	NA	Croatia	Croatia	HRV	12-Dec-2016	2016-12-12	NA
MG460780	MG460780	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	2513	NA	Croatia	Croatia	HRV	14-Dec-2016	2016-12-14	NA
MG460781	MG460781	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	2514	NA	Croatia	Croatia	HRV	14-Dec-2016	2016-12-14	NA
MG460782	MG460782	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	2534	NA	Croatia	Croatia	HRV	16-Dec-2016	2016-12-16	NA
MG460783	MG460783	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	208	NA	Croatia	Croatia	HRV	16-Jan-2017	2017-01-16	NA
MG460784	MG460784	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	228	NA	Croatia	Croatia	HRV	17-Jan-2017	2017-01-17	NA
MG460785	MG460785	3992	viral cRNA	2018-09-25	Human orthorubulavirus 2	Homo sapiens	705	NA	Croatia	Croatia	HRV	16-Feb-2017	2017-02-16	NA
DQ072590	DQ072590	2472	viral cRNA	2008-09-04	Human orthorubulavirus 2	NA	PIV-2:Lyon/26632/1997	NA	France	France	FRA	NA	NA	type: 2
GN115612	GN115612	2472	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584468	FW584468	2472	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
D00865	D00865	2054	mRNA	2020-12-19	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	Parainfluenza virus type 2
M60182	M60182	2030	mRNA	1993-08-02	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
AF213352	AF213352	1994	mRNA	2000-09-07	Human orthorubulavirus 2	NA	PIV2/V9412-6	NA	NA	NA	NA	NA	NA	NA
AB367954	AB367954	1919	mRNA	2020-12-19	Human orthorubulavirus 2	NA	Greer-J1	NA	NA	NA	NA	NA	NA	NA
M55320	M55320	1913	mRNA	1993-08-02	Human orthorubulavirus 2	NA	Toshiba	NA	NA	NA	NA	NA	NA	NA
HM460888	HM460888	1904	viral cRNA	2013-05-14	Human orthorubulavirus 2	Homo sapiens	Riyadh 105/2009	NA	Saudi Arabia	Saudi Arabia	SAU	2009	2009-01-01	NA
AB189948	AB189948	1888	mRNA	2020-12-19	Human orthorubulavirus 2	NA	62-M786	NA	NA	NA	NA	NA	NA	synonym:Human parainfluenza virus type 2
AB189949	AB189949	1888	mRNA	2020-12-19	Human orthorubulavirus 2	NA	86-391	NA	NA	NA	NA	NA	NA	synonym:Human parainfluenza virus type 2
AB189950	AB189950	1888	mRNA	2020-12-19	Human orthorubulavirus 2	NA	76-86	NA	NA	NA	NA	NA	NA	synonym:Human parainfluenza virus type 2
AB189951	AB189951	1888	mRNA	2020-12-19	Human orthorubulavirus 2	NA	4-80	NA	NA	NA	NA	NA	NA	synonym:Human parainfluenza virus type 2
AB189952	AB189952	1888	mRNA	2020-12-19	Human orthorubulavirus 2	NA	TC-6482	NA	NA	NA	NA	NA	NA	synonym:Human parainfluenza virus type 2
AB189953	AB189953	1888	mRNA	2020-12-19	Human orthorubulavirus 2	NA	TC-6558	NA	NA	NA	NA	NA	NA	synonym:Human parainfluenza virus type 2
M55698	M55698	1882	genomic RNA	1993-08-02	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
AF213351	AF213351	1861	mRNA	2000-09-07	Human orthorubulavirus 2	NA	PIV2/V9412-6	NA	NA	NA	NA	NA	NA	NA
GN115598	GN115598	1812	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584460	FW584460	1812	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115600	GN115600	1776	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584461	FW584461	1776	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115595	GN115595	1716	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115603	GN115603	1716	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115625	GN115625	1716	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115620	GN115620	1716	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115610	GN115610	1716	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115608	GN115608	1716	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115605	GN115605	1716	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584458	FW584458	1716	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584463	FW584463	1716	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584464	FW584464	1716	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584466	FW584466	1716	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584467	FW584467	1716	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584473	FW584473	1716	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584476	FW584476	1716	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
JF416793	JF416793	1716	viral cRNA	2014-12-31	Human orthorubulavirus 2	Homo sapiens	KPIV-06-25	NA	South Korea	South Korea	KOR	05-Jan-2006	2006-01-05	NA
JF416794	JF416794	1716	viral cRNA	2014-12-31	Human orthorubulavirus 2	Homo sapiens	KPIV-06-26	NA	South Korea	South Korea	KOR	26-Feb-2006	2006-02-26	NA
JF912194	JF912194	1716	viral cRNA	2011-11-09	Human orthorubulavirus 2	Homo sapiens	Oklahoma/94/2009	NA	USA	USA	USA	2009	2009-01-01	NA
JF912195	JF912195	1716	viral cRNA	2011-11-09	Human orthorubulavirus 2	Homo sapiens	Oklahoma/283/2009	NA	USA	USA	USA	2009	2009-01-01	NA
JF912196	JF912196	1716	viral cRNA	2011-11-09	Human orthorubulavirus 2	Homo sapiens	Oklahoma/3955/2005	NA	USA	USA	USA	2005	2005-01-01	NA
KT898921	KT898921	1716	viral cRNA	2015-11-14	Human orthorubulavirus 2	Homo sapiens	Pavia/VR9944/2009	NA	Italy	Italy	ITA	Oct-2009	2009-10-01	NA
KT898922	KT898922	1716	viral cRNA	2015-11-14	Human orthorubulavirus 2	Homo sapiens	Pavia/VR9324/2007	NA	Italy	Italy	ITA	Jul-2007	2007-07-01	NA
KT898923	KT898923	1716	viral cRNA	2015-11-14	Human orthorubulavirus 2	Homo sapiens	Pavia/VR9388/2007	NA	Italy	Italy	ITA	Dec-2007	2007-12-01	NA
KT898924	KT898924	1716	viral cRNA	2015-11-14	Human orthorubulavirus 2	Homo sapiens	Greer	NA	NA	NA	NA	NA	NA	NA
KX912737	KX912737	1716	viral cRNA	2018-10-12	Human orthorubulavirus 2	Homo sapiens	MY-U1390/12	NA	Malaysia	Malaysia	MYS	02-Nov-2012	2012-11-02	NA
KX912738	KX912738	1716	viral cRNA	2018-10-12	Human orthorubulavirus 2	Homo sapiens	MY-U1641/12	NA	Malaysia	Malaysia	MYS	12-Dec-2012	2012-12-12	NA
KX912739	KX912739	1716	viral cRNA	2018-10-12	Human orthorubulavirus 2	Homo sapiens	MY-U1953/13	NA	Malaysia	Malaysia	MYS	08-Feb-2013	2013-02-08	NA
KX912740	KX912740	1716	viral cRNA	2018-10-12	Human orthorubulavirus 2	Homo sapiens	MY-U1985/13	NA	Malaysia	Malaysia	MYS	18-Feb-2013	2013-02-18	NA
KX912741	KX912741	1716	viral cRNA	2018-10-12	Human orthorubulavirus 2	Homo sapiens	MY-U2486/13	NA	Malaysia	Malaysia	MYS	10-Jun-2013	2013-06-10	NA
KX912742	KX912742	1716	viral cRNA	2018-10-12	Human orthorubulavirus 2	Homo sapiens	MY-U2501/13	NA	Malaysia	Malaysia	MYS	12-Jun-2013	2013-06-12	NA
KX912743	KX912743	1716	viral cRNA	2018-10-12	Human orthorubulavirus 2	Homo sapiens	MY-U2569/13	NA	Malaysia	Malaysia	MYS	01-Jul-2013	2013-07-01	NA
KX912744	KX912744	1716	viral cRNA	2018-10-12	Human orthorubulavirus 2	Homo sapiens	MY-U2624/13	NA	Malaysia	Malaysia	MYS	19-Jul-2013	2013-07-19	NA
KX912745	KX912745	1716	viral cRNA	2018-10-12	Human orthorubulavirus 2	Homo sapiens	MY-U2871/13	NA	Malaysia	Malaysia	MYS	07-Oct-2013	2013-10-07	NA
KX912746	KX912746	1716	viral cRNA	2018-10-12	Human orthorubulavirus 2	Homo sapiens	MY-U3258/13	NA	Malaysia	Malaysia	MYS	18-Dec-2013	2013-12-18	NA
KX912747	KX912747	1716	viral cRNA	2018-10-12	Human orthorubulavirus 2	Homo sapiens	MY-U3500/14	NA	Malaysia	Malaysia	MYS	12-Feb-2014	2014-02-12	NA
MW654464	MW654464	1716	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0438/14-15	NA	Germany	Germany	DEU	2014-11-10	2014-11-10	NA
MW654465	MW654465	1716	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0705/14-15	NA	Germany	Germany	DEU	2014-11-24	2014-11-24	NA
MW654466	MW654466	1716	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0271/16-17	NA	Germany	Germany	DEU	2016-10-26	2016-10-26	NA
MW654467	MW654467	1716	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0424/16-17	NA	Germany	Germany	DEU	2016-11-07	2016-11-07	NA
MW654468	MW654468	1716	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0539/16-17	NA	Germany	Germany	DEU	2016-11-15	2016-11-15	NA
MW654469	MW654469	1716	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0926/16-17	NA	Germany	Germany	DEU	2016-11-29	2016-11-29	NA
MW654470	MW654470	1716	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/1164/16-17	NA	Germany	Germany	DEU	2016-12-14	2016-12-14	NA
MW654471	MW654471	1716	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/1668/16-17	NA	Germany	Germany	DEU	2017-01-02	2017-01-02	NA
MW654472	MW654472	1716	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/4782/16-17	NA	Germany	Germany	DEU	2017-04-04	2017-04-04	NA
MW654473	MW654473	1716	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/1398/17-18	NA	Germany	Germany	DEU	2017-12-20	2017-12-20	NA
MW654474	MW654474	1716	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0393/18-19	NA	Germany	Germany	DEU	2018-11-08	2018-11-08	NA
MW654475	MW654475	1716	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0566/18-19	NA	Germany	Germany	DEU	2018-11-22	2018-11-22	NA
MW654476	MW654476	1716	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0712/18-19	NA	Germany	Germany	DEU	2018-11-30	2018-11-30	NA
MW654477	MW654477	1716	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0737/18-19	NA	Germany	Germany	DEU	2018-11-30	2018-11-30	NA
MW654478	MW654478	1716	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/1008/18-19	NA	Germany	Germany	DEU	2018-12-13	2018-12-13	NA
MW654479	MW654479	1716	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/1637/18-19	NA	Germany	Germany	DEU	2019-01-23	2019-01-23	NA
OP672245	OP672245	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/CC105/2019	NA	China	China	CHN	26-May-2002	2002-05-26	NA
OP672246	OP672246	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/CC-2-001/2020	NA	China	China	CHN	28-Feb-2002	2002-02-28	NA
OP672247	OP672247	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/CC229/2019	NA	China	China	CHN	13-Jun-2003	2003-06-13	NA
OP672248	OP672248	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/CC444/2019	NA	China	China	CHN	26-Oct-2002	2002-10-26	NA
OP672249	OP672249	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/CQ52/2021	NA	China	China	CHN	26-Sep-2002	2002-09-26	NA
OP672250	OP672250	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/AH383/2020	NA	China	China	CHN	08-Dec-2020	2020-12-08	NA
OP672251	OP672251	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/HN173/2017	NA	China	China	CHN	26-Sep-2002	2002-09-26	NA
OP672252	OP672252	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/HN194/2017	NA	China	China	CHN	02-Dec-2002	2002-12-02	NA
OP672253	OP672253	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/HN211/2017	NA	China	China	CHN	26-Oct-2002	2002-10-26	NA
OP672254	OP672254	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/HN043/2018	NA	China	China	CHN	26-Oct-2002	2002-10-26	NA
OP672255	OP672255	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/GS396/2011	NA	China	China	CHN	02-Dec-2002	2002-12-02	NA
OP672256	OP672256	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/GS191/2011	NA	China	China	CHN	10-Nov-2000	2000-11-10	NA
OP672257	OP672257	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/HN405/2019	NA	China	China	CHN	26-Sep-2002	2002-09-26	NA
OP672258	OP672258	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/HN428/2019	NA	China	China	CHN	10-Nov-2000	2000-11-10	NA
OP672259	OP672259	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/QD279/2019	NA	China	China	CHN	26-Oct-2002	2002-10-26	NA
OP672260	OP672260	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/CC091/2019	NA	China	China	CHN	16-Apr-2001	2001-04-16	NA
OP672261	OP672261	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/HB20/2019	NA	China	China	CHN	26-Oct-2002	2002-10-26	NA
OP672262	OP672262	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/CC338/2019	NA	China	China	CHN	15-Aug-2000	2000-08-15	NA
OP672263	OP672263	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/HN389/2019	NA	China	China	CHN	26-Oct-2002	2002-10-26	NA
OP672264	OP672264	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/HN491/2019	NA	China	China	CHN	02-Dec-2002	2002-12-02	NA
OP672265	OP672265	1716	viral cRNA	2023-03-28	Human orthorubulavirus 2	Homo sapiens	HPIV2/CHN/HN185/2017	NA	China	China	CHN	10-Nov-2000	2000-11-10	NA
MN488703	MN488703	1710	viral cRNA	2020-10-12	Human orthorubulavirus 2	Homo sapiens sample 4310700722	NA	NA	Netherlands	Netherlands	NLD	26-Nov-2007	2007-11-26	Probe capture/Targeted metagenomics
MW654456	MW654456	1710	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/2771/16-17	NA	Germany	Germany	DEU	2017-01-30	2017-01-30	NA
MW654457	MW654457	1710	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/5668/16-17	NA	Germany	Germany	DEU	2017-09-04	2017-09-04	NA
MW654458	MW654458	1710	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/1535/16-17	NA	Germany	Germany	DEU	2017-01-02	2017-01-02	NA
MW654459	MW654459	1710	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0324/18-19	NA	Germany	Germany	DEU	2018-11-06	2018-11-06	NA
MW654460	MW654460	1710	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0361/18-19	NA	Germany	Germany	DEU	2018-11-06	2018-11-06	NA
MW654461	MW654461	1710	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0637/18-19	NA	Germany	Germany	DEU	2018-11-15	2018-11-15	NA
MW654462	MW654462	1710	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/1053/18-19	NA	Germany	Germany	DEU	2018-12-17	2018-12-17	NA
MW654463	MW654463	1710	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/1015/16-17	NA	Germany	Germany	DEU	2016-12-06	2016-12-06	NA
MW654450	MW654450	1697	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0469/16-17	NA	Germany	Germany	DEU	2016-11-08	2016-11-08	NA
MW654451	MW654451	1697	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0589/16-17	NA	Germany	Germany	DEU	2016-11-17	2016-11-17	NA
MW654452	MW654452	1697	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0595/18-19	NA	Germany	Germany	DEU	2018-11-23	2018-11-23	NA
MW654453	MW654453	1697	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0635/18-19	NA	Germany	Germany	DEU	2018-11-15	2018-11-15	NA
MW654454	MW654454	1697	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0661/18-19	NA	Germany	Germany	DEU	2018-11-26	2018-11-26	NA
MW654455	MW654455	1697	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0987/18-19	NA	Germany	Germany	DEU	2018-12-13	2018-12-13	NA
MW654480	MW654480	1688	viral cRNA	2021-08-24	Human orthorubulavirus 2	Homo sapiens	GER/0264/18-19	NA	Germany	Germany	DEU	2018-10-31	2018-10-31	NA
GN115593	GN115593	1656	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115618	GN115618	1656	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115615	GN115615	1656	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115613	GN115613	1656	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GU187338	GU187338	1656	viral cRNA	2009-12-16	Human orthorubulavirus 2	Homo sapiens	hPIV-2/Lyon/27640/2009	NA	France	France	FRA	2009	2009-01-01	derived form prototype strain Greer (ATCC VR92)
FW584457	FW584457	1656	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584469	FW584469	1656	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584470	FW584470	1656	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584472	FW584472	1656	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK512665	MK512665	1656	mRNA	2019-09-02	Human orthorubulavirus 2	Homo sapiens	PIV2/Hu/2016	NA	Canada	Canada	CAN	16-Jul-2016	2016-07-16	genotype: 2
GN115623	GN115623	1655	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584475	FW584475	1655	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN488688	MN488688	1632	viral cRNA	2020-10-12	Human orthorubulavirus 2	Homo sapiens sample 4310700722	NA	NA	Netherlands	Netherlands	NLD	26-Nov-2007	2007-11-26	Probe capture/Targeted metagenomics
MK512664	MK512664	1595	mRNA	2019-09-02	Human orthorubulavirus 2	Gorilla gorilla gorilla	PIV2/Go/2016	NA	Canada	Canada	CAN	06-Jul-2016	2016-07-06	genotype: 2
MZ576382	MZ576382	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_2/Nottingham/2015	NA	United Kingdom	United Kingdom	GBR	2015-06-16	2015-06-16	NA
MZ576383	MZ576383	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_3/Nottingham/2015	NA	United Kingdom	United Kingdom	GBR	2015-10-06	2015-10-06	NA
